"PARENT_KEY","Site","Cluster","Plot","Longitude","Latitude","VegStructure","Year","Trees","Shrubs","KEY","rl_bareground","rl_canopy","rl_grasstuft","rl_leaflitter","rl_rock","rl_dung","rl_nearestherb","rl_nearest_grass_perennial_spp","rl_dist_grass_perennial","rl_nearest_grass_annual_spp","rl_dist_grass_annual","rl_nearest_forb_spp","rl_dist_forb","rl_nearest_woody_spp","rl_dist_woody_plant","rl_grass_condition","rl_planned_graze_manag","rl_wet_season_graze","rl_dry_season_graze","rl_land_resting","rl_invasive_species_control","rl_restor_bunds","rl_restor_exclosure","rl_plot_in_conservation_area","rl_grass_reseeding","rl_cow_present","rl_goat_present","rl_wildlife_present","rl_other_restor_activities","rl_other_restor_activities_name"
"uuid:1d315052-e492-4412-bd7c-752b68944791","Lumo","12","8","38.1899","-3.48911","shrubland","2023","yes","yes","uuid:1d315052-e492-4412-bd7c-752b68944791/rangel_form[29]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","10","Aristida kenyensis","3","Tephrosia pumila","14","Melhania velutina","30","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:1d315052-e492-4412-bd7c-752b68944791","Lumo","12","8","38.1899","-3.48911","shrubland","2023","yes","yes","uuid:1d315052-e492-4412-bd7c-752b68944791/rangel_form[30]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","6","Aristida kenyensis","9","Leucas glabrata","32","Harmania alhiensis","74","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[1]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","8","N","200","Tephrosia pumila","10","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[2]","yes","yes","yes","no","no","no","pg","Sporobolus fimbriatus","20","N","200","Tephrosia pumila","22","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[3]","no","no","yes","yes","no","no","pg","Panicum chlorochloe","5","N","200","Senna mimosoides","13","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[4]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","27","N","200","Senna mimosoides","11","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[5]","no","no","yes","yes","no","no","pg","Cynodon dactylon","22","N","200","Tephrosia pumila","21","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[6]","yes","no","yes","no","no","no","pg","Cynodon dactylon","50","N","200","Tephrosia pumila","100","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[7]","yes","no","yes","no","no","no","pg","Cynodon dactylon","8","N","200","Justicia exigua","20","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[8]","no","no","yes","yes","no","no","pg","Cynodon dactylon","15","Digitaria velutina","13","Justicia exigua","57","Tephrosia villosa","39","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[9]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","26","Digitaria velutina","51","Tephrosia pumila","6","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[10]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","9","Eragrostis cilianensis","8","Tephrosia pumila","13","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[11]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","18","N","200","Tephrosia pumila","45","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[12]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","23","N","200","Tephrosia pumila","9","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[13]","no","no","yes","yes","no","no","pg","Panicum chlorochloe","2","N","200","Senna mimosoides","33","Sida ovata","44","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[14]","no","no","yes","yes","no","no","pg","Panicum chlorochloe","4","N","200","Senna mimosoides","54","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[15]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","19","N","200","Senna mimosoides","13","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[16]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","22","Digitaria velutina","30","Tephrosia pumila","28","Grewia similis","72","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[17]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","9","Digitaria velutina","23","Ornithogalum  Spp","20","Tephrosia villosa","23","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[18]","no","no","yes","yes","no","no","pg","Panicum chlorochloe","24","Digitaria velutina","7","Senna mimosoides","47","Dyschoriste depressa","15","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[19]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","16","N","200","Tephrosia pumila","12","Tephrosia villosa","35","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[20]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","10","N","200","Tephrosia pumila","64","Heliotropium steudneri","73","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[21]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","18","Eragrostis cilianensis","9","Tephrosia pumila","36","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[22]","no","no","yes","yes","no","no","pg","Panicum chlorochloe","17","Digitaria velutina","9","Senna mimosoides","33","Tephrosia villosa","49","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[23]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","10","Aristida kenyensis","10","Tephrosia pumila","22","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[24]","no","no","yes","yes","no","no","pg","Panicum chlorochloe","6","Aristida kenyensis","48","Senna mimosoides","28","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[25]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","9","Digitaria velutina","37","Justicia exigua","4","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[26]","no","no","yes","yes","no","no","pg","Panicum chlorochloe","4","N","200","Senna mimosoides","28","Hibiscus micranthus","32","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[27]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","5","N","200","Cleome monophylla","18","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[28]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","7","Aristida kenyensis","42","Senna mimosoides","30","Tephrosia villosa","23","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[29]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","9","N","200","Tephrosia pumila","14","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:301d777c-d378-4cec-a3de-dad3e74da78f","Lumo","11","1","38.1858","-3.51554","grassland","2023","no","no","uuid:301d777c-d378-4cec-a3de-dad3e74da78f/rangel_form[30]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","9","N","200","Tribulus terrestris","16","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[1]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","34","Digitaria velutina","10","Commelina benghalensis","27","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[2]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","26","Eragrostis cilianensis","18","Senna mimosoides","7","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[3]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","6","Tetrapogon spatheous","41","Senna mimosoides","21","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[4]","no","no","yes","yes","no","no","pg","Sporobolus fimbriatus","3","N","200","Tephrosia pumila","44","Heliotropium steudneri","66","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[5]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","10","N","200","Justicia exigua","8","Sida ovata","12","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[6]","no","no","yes","yes","no","no","pg","Panicum chlorochloe","7","Digitaria velutina","37","Commelina velutina","58","Heliotropium steudneri","74","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[7]","no","no","yes","yes","no","no","pg","Sporobolus fimbriatus","10","N","200","Tephrosia pumila","9","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[8]","no","no","yes","yes","no","no","pg","Sporobolus fimbriatus","4","N","200","N","200","Heliotropium steudneri","56","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[9]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","9","N","200","Justicia exigua","39","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[10]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","11","N","200","Commelina velutina","40","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[11]","no","no","yes","yes","no","no","pg","Cynodon dactylon","11","N","200","Commelina velutina","7","Heliotropium steudneri","62","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[12]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","0","N","200","Ipomea mombassana","22","Heliotropium steudneri","79","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[13]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","7","Digitaria velutina","7","Ipomea mombassana","17","Heliotropium steudneri","65","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[14]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","6","N","200","Tephrosia pumila","72","Sida ovata","79","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[15]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","16","N","200","Tephrosia pumila","22","Heliotropium steudneri","40","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[16]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","3","N","200","Senna mimosoides","9","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c","Lumo","11","2","38.1864","-3.51325","grassland","2023","no","no","uuid:1429c3b0-2136-4120-b57c-0834b9bb7d8c/rangel_form[17]","no","no","yes","yes","no","no","pg","Panicum chlorochloe","8","N","200","Commelina velutina","19","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
