"Country","Date","Time","YEAR","Site","Cluster","Plot","Latitude","Longitude","Altitude","Accuracy","Photo","SlopeDn","SlopeUp","MajLform","LformDes","PosTopoSeq","VegCovLT40","PlotFlood","PlotCultMgd","dom_landuse","Trees","Shrubs","Graminoids","Forbs","VegOther","Broadleaf","Needleleaf","Evergreen","Deciduous","WdCovRate1","WdCovRate2","WdCovRate3","WdCovRate4","HerbCovRate1","HerbCovRate2","HerbCovRate3","HerbCovRate4","HerbHeight","HerbAnnual","VegStrataDescr","SameLanduse90","LandOwnership","UseFoodBeverage","UseForage","UseTimberFuelwood","UseOther","LandUseHistory","RockCover1","RockCover2","RockCover3","RockCover4","Erosion1","Erosion2","Erosion3","Erosion4","SWCStructures","SWCDescr","AugDepth1","AugDepth2","AugDepth3","AugDepth4","ShSuPlDe1","ShSuPlDe2","ShSuPlDe3","ShSuPlDe4","TrSuPlDe1","TrSuPlDe2","TrSuPlDe3","TrSuPlDe4","TrHeight1_1","TrHeight2_1","TrHeight3_1","TrHeight4_1","TrDBH1_1","TrDBH2_1","TrDBH3_1","TrDBH4_1","VegStructure","VegStructureOtherDescr","ImpactTreeCutting","ImpactAgric","ImpactGrazing","ImpactFire","ImpactErosion","ImpactAlienVeg"
"Kenya","15/05/2023","09:16:00.000+03:00","2023","Kalamba","9","3","-1.89999","37.5468","1543.6","5","1684131400615.jpg","7","7","sloping","valley","upland","no","no","no","protected_area","yes","yes","yes","yes","no","yes","no","yes","yes","4","4","5","4","5","5","5","5","03to08","no","Sesbania sesban, Crotalaria axillaris, Antidesma vinosum, Clausena uniseta,Passiflora lutes,Platospermum,africana,Commelina diffusa, Plecthranthus latifolia,Solanum gigantea,Commelina erecta,Ageratum conyzoides,Commelina africana,Lantana camara, Commiphora benghalensis, Steganotaenia araliacea, Cyphostemma orondo,Pteris Spp,Justicia striata,Panicum maximum, Setaria verticillata, Digitaria velutina, Justicia flava,Justicia declipteroides,Neonotonia wightii, Gliosa simplex,Triumfetta rhomboidea,Actinopteris semiflabellatum,Abutilon mauritianum, Ficus natalensis,
Flacourtia spinosa, Indigofera swaziensis, Celosia anthelminthica, Acalypha fruticosa, Grewia stulhmanii,Fuerstia africana,Rhus ruspaolii,","yes","government","no","no","no","yes","Forest land from 1952 to date.","May-40","May-40","under5","under5","none","gully","none","none","0","none","41","44","50","50","4","6","0","0","6","7","5","4",,,,,,,,,"bushland",,"1","0","0","0","0","1"
"Kenya","15/05/2023","11:12:00.000+03:00","2023","Kalamba","9","5","-1.90329","37.546","1634.5","5","1684138393824.jpg","22","20","steep","high_gradient_mountain","upland","no","no","no","protected_area","yes","yes","yes","yes","no","yes","no","yes","yes","4","4","5","5","4","3","3","3","003to03","no","Cordia abyssinica, Triumfetta Spp,Phoenix reclinata,Pteridium  aquilinum,Celtics africana,Ficus sycomorus,Oplismenus hirtellaris Conyza bonarensis,Lantana camara,Vernonia lasiopus, Antidesma venosum,Toddalia asiatica, Florida simplex,Conyza pyrrhoppapa,Phyllanthus odondentaceous,Setaria plicatilis, Hibiscus fuscus, Senecio Spp, Neonotonia wightii","yes","government","no","no","no","yes","Forest land since 1952 to date.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","0","2","2","0","7","4","3","8",,,,,,,,,"woodland",,"0","0","1","0","0","1"
"Kenya","15/05/2023","10:33:00.000+03:00","2023","Kalamba","9","6","-1.90201","37.5457","1645.4","5","1684136061340.jpg","17","17","sloping","mededium_gradient_mountain","upland","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","4","4","4","4","5","5","5","5","03to08","no","Eucalyptus paniculata, Phoenix reclinata,Thunbergia alata,Cussonia pinata,Stephania abyssinica, Oplismenus hirtellaria,Cordia guineensis, Solanum gigantea,Erhretia Spp,Erythrococca bongensis,Lantana camara, Acalypha volkensii, Ficus sycomorus,Neonotonia wightii,","yes","government","no","yes","yes","yes","Forest land since 1952 to date.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","0","0","3","1","8","6","5","7",,,,,,,,,"woodland",,"2","0","0","0","0","3"
"Kenya","15/05/2023","08:19:00.000+03:00","2023","Kalamba","9","7","-1.90018","37.5456","1599.7","5","1684127995027.jpg","32","29","steep","high_gradient_mountain","upland","no","no","no","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","4","4","3","4","5","5","5","5","03to08","no","Solanum gigantium,Eucalyptus paniculata,Triumfetta rhoboidea,Tragia betonica,Uvalia schefferi,Cordia guineensis, Justicia declipteroides,Ipomoea wightii, Flemigia congests,Ochna insculpta, Croton macrostachyus,Ficus Sir,Setaria plicatilis,Pelaea viridis,Thunbergia alata,Antidesma vinosum,Oplismenus hirterius,","yes","government","no","yes","yes","yes","Forest land since 1952 to date.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","4","4","4","6","11","2","5","13",,,,,,,,,"woodland",,"2","3","0","0","0","2"
"Kenya","15/05/2023","12:28:00.000+03:00","2023","Kalamba","9","8","-1.90637","37.5462","1654.2","5","1684143005282.jpg","25","22","steep","high_gradient_mountain","upland","no","no","no","protected_area","yes","yes","yes","yes","no","yes","no","yes","yes","5","5","5","5","1","1","1","1","003to03","no","Cordia guineensis, Clausena uniseta, Cyphostemma kilimandscharica, Neonotonia wightii, Crotalaria axillare,Hallophylus abyssinica, Croton megalocarpus,Plecthranthus laxinifolius,Setaria plicatilis, Leonotis mollisma,Commelina erecta,Acacia brevispica,Pelaea viridis, Justicia striata, Digitaria velutina, Celosia anthelminthica, Cyathula polysephara,","yes","government","no","no","no","yes","Conservation area from 1952 to date.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","0","0","0","2","7","4","4","3",,,,,,,,,"bushland",,"0","0","1","0","0","2"
"Kenya","2023-09-13","12:16:00.000+03:00","2023","Lumo","1","1","-3.55874","38.1474","897.9","5","1694596680811.jpg","1","1","level","plain","bottomland","no","no","no","protected_area","no","no","yes","yes","","yes","no","yes","yes","1","1","1","1","5","5","5","5","003to03","no","Solanum incanum, Grewia similis, Heliotropium steudneri, Balanites aegyptiaca, asparagus falcatus, Ocimum americanum, abutilon mauritianum, acacia mellifera, Commiphora campestris, Sericocomopsis hilderbrandtii, Albizia anthelminthica, Harmania alhiensis, Hibiscus micranthus, acacia tortilis, Lactuca capensis, pavonia spp","no","communal","no","yes","no","yes","Wildlife conservation since 2001, before community managed grazing area","under5","under5","under5","under5","sheet","sheet","sheet","sheet","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","2","0","1","0"
"Kenya","2023-09-13","14:45:00.000+03:00","2023","Lumo","1","10","-3.55865","38.1512","896.1","4","1694605624498.jpg","1","1","level","plain","bottomland","no","no","no","protected_area","no","yes","yes","yes","no","yes","no","yes","yes","1","1","2","2","5","5","5","4","003to03","no","Commiphora campestris, Solanum incanum, Sericocomopsis hilderbrandtii, Ecbolium hamatum, Barleria proxima, Heliotropium steudneri, Balanites aegyptiaca, Vernonia krausii, Albizia anthelminthica, Acacia tortilis","no","communal","no","yes","no","yes","Wildlife conservation since 2001 to date, before communal grazing land","under5","under5","under5","under5","sheet","sheet","sheet","sheet","0","none","50","50","50","50","0","0","1","0","0","0","0","0",,,,,,,,,"grassland","","0","0","2","0","2","0"
"Kenya","2023-09-13","15:58:00.000+03:00","2023","Lumo","1","2","-3.56677","38.1517","906.821","5","1694609989515.jpg","2","1","level","plain","bottomland","no","no","no","protected_area","no","no","yes","yes","","yes","no","yes","yes","1","1","2","1","3","3","3","3","003to03","no","Maerua angolensis, Sericocomopsis hilderbrandtii, Ocimum americanum, Commiphora schimperi, Commiphora Africana, Crabbea velutina, Heliotropium steudneri, Vernonia krausii, acacia tortilis, Sansevieria conspicuous, Balanites aegyptiaca","no","communal","no","yes","no","yes","Wildlife conservation since 2001to date, before communal grazing land","under5","under5","under5","under5","sheet","sheet","sheet","sheet","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","3","0","3","2"
"Kenya","2023-09-13","15:40:00.000+03:00","2023","Lumo","1","3","-3.56544","38.1497","905.6","3","1694608884546.jpg","1","1","level","plain","bottomland","no","no","no","protected_area","no","no","yes","yes","no","yes","no","no","yes","1","1","2","1","3","3","3","3","003to03","no","Sericocomopsis hilderbrandtii, Commiphora campestris, Crabbea velutina, Solanum incanum, Heliotropium steudneri, Grewia similis, Commiphora schimperi, Ocimum americanum","no","communal","no","yes","no","yes","Wildlife conservation since 2001 to date, before that communal grazing land","under5","under5","under5","under5","sheet","sheet","sheet","sheet","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","2","0","2","0"
"Kenya","2023-09-13","10:32:00.000+03:00","2023","Lumo","1","4","-3.56006","38.1516","893.28","4","1694590383144.jpg","1","1","level","plain","bottomland","no","no","no","protected_area","no","no","no","yes","yes","yes","no","no","yes","2","2","2","2","5","5","5","5","003to03","no","Solanum incanum, acacia tortilis, Grewia similis, Lactuca capensis, Heliotropium steudneri, Tephrosia pumila, Thunbergia holstii, Melhania velutina, hibiscus micranthus, Vigna membranacea, Pupalia lappacea","no","communal","no","yes","no","yes","Wildlife conservation since 2001, before it was communal grazing land.","under5","under5","under5","under5","sheet","sheet","sheet","sheet","0","none","50","50","20","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","2","0","2","0"
"Kenya","2023-09-29","09:49:00.000+03:00","2023","Lumo","1","5","-3.56741","38.1489","909.3","4","1695970190516.jpg","2","2","level","plain","ridge_crest","no","no","no","protected_area","no","no","yes","yes","no","yes","no","yes","yes","0","1","1","1","2","2","2","2","003to03","no","Heliotropium steudneri, Solanum incanum, Tephrosia pumila, Tephrosia villosa, Commiphora schimperi, asparagus falcatus, Vernonia krausii","no","communal","no","yes","no","yes","Wildlife conservation since year 2001.","under5","under5","under5","under5","sheet","sheet","sheet","sheet","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","3","0","3","0"
"Kenya","2023-09-13","11:18:00.000+03:00","2023","Lumo","1","6","-3.55932","38.1508","894.5","5","1694593202584.jpg","1","1","level","plain","bottomland","no","no","no","protected_area","no","no","yes","yes","no","yes","no","yes","yes","1","1","1","1","5","5","5","3","003to03","no","Sericocomopsis hilderbrandtii, Commiphora schimperi, Balanites aegyptiaca, acacia tortilis, Commiphora Africana, Heliotropium steudneri, Solanum incanum","no","communal","no","yes","no","yes","Wildlife conservation since 2001, before community managed grassland.","under5","under5","under5","under5","sheet","sheet","sheet","sheet","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","2","0","2","0"
"Kenya","2023-09-13","09:33:00.000+03:00","2023","Lumo","1","7","-3.56031","38.1527","887.8","4","1694586812875.jpg","1","2","level","plain","bottomland","no","no","no","protected_area","no","no","yes","yes","no","yes","no","no","yes","1","2","1","1","4","5","4","5","003to03","no","Grewia villosa, Grewia similis, Heliotropium steudneri,Solanum incanum,acacia tortilis,Harmania alhiensis","no","communal","no","no","no","yes","Wildlife conservation since year 2001 to date and before it was communal grazing land.","under5","under5","under5","under5","sheet","sheet","sheet","sheet","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","2","0","1","0"
"Kenya","2023-09-13","08:50:00.000+03:00","2023","Lumo","1","8","-3.55892","38.1534","890.3","4","1694584284784.jpg","1","1","level","plain","bottomland","no","no","no","protected_area","no","no","yes","yes","no","yes","no","yes","yes","1","1","1","1","4","4","4","4","003to03","no","Solanum incanum, Balanites aegyptiaca, Albizia anthelminthica, Heliotropium steudneri, Commiphora schimperi, Sericocomopsis hilderbrandtii, lyceum europaea, maerua angolensis","no","communal","no","yes","no","yes","Wildlife conservation since year 2001 to date.
Before it was communal grazing land.","under5","under5","under5","under5","sheet","sheet","sheet","sheet","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","2","0","1","0"
"Kenya","2023-09-13","13:21:00.000+03:00","2023","Lumo","1","9","-3.55992","38.1494","896.2","3","1694600789340.jpg","1","1","level","plain","bottomland","no","no","no","protected_area","no","no","yes","yes","no","yes","no","yes","yes","1","2","1","1","5","4","5","4","003to03","no","Sericocomopsis hilderbrandtii, Grewia similis, acacia tortilis, asparagus falcatus, Balanites aegyptiaca, Heliotropium steudneri, lyceum europaea, Solanum incanum,    Tephrosia pumila, abutilon mauritianum, Harmania alhiensis, Albizia anthelminthica, Hibiscus micranthus, Commiphora schimperi","no","communal","no","yes","no","yes","Wildlife conservation since 2001 to date, before communal grazing land.","under5","under5","under5","under5","sheet","sheet","sheet","sheet","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","2","0","2","0"
"Kenya","2023-09-25","12:34:00.000+03:00","2023","Lumo","10","10","-3.54234","38.1994","882.7","5","1695634609005.jpg","1","1","level","plain","bottomland","no","no","no","protected_area","no","no","yes","yes","no","no","no","no","yes","1","1","1","1","4","4","4","4","003to03","no","Heliotropium steudneri,Commiphora,Crabbea velutina, Commelina velutina, asparagus racemosa, Crabbea velutina, Pupalia lappacea, Tephrosia pumila, Tephrosia villosa, Vernonia galamensis, Hypoestes verticillaris,","yes","communal","no","no","no","yes","Wildlife conservation since year 1973","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","2","0","1","0"
"Kenya","2023-09-25","13:09:00.000+03:00","2023","Lumo","10","11","-3.54264","38.1989","882","5","1695636627076.jpg","1","1","level","plain","bottomland","no","no","no","protected_area","no","no","yes","yes","no","yes","no","yes","yes","1","1","1","1","4","4","4","4","003to03","no","Commiphora schimperi, Commelina velutina, Crabbea velutina, Heliotropium steudneri, pu","yes","private","no","no","no","yes","Wildlife conservation since year 1973","under5","under5","under5","under5","sheet","rill","rill","rill","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","2","0","1","0"
"Kenya","2023-09-25","15:31:00.000+03:00","2023","Lumo","10","12","-3.53941","38.1908","879.5","5","1695645211207.jpg","2","2","level","plain","bottomland","no","no","no","protected_area","no","no","yes","yes","no","yes","no","no","yes","1","1","1","1","4","5","4","4","03to08","no","Heliotropium steudneri, acacia mellifera, Commelina velutina, Ocimum suave,","yes","private","no","no","no","yes","Wildlife conservation since year 1973","under5","under5","under5","under5","rill","none","rill","rill","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","1","0","1","0"
"Kenya","2023-09-25","14:53:00.000+03:00","2023","Lumo","10","13","-3.54292","38.1907","887","5","1695642865639.jpg","2","2","sloping","low_gradient_hill","midslope","no","no","no","protected_area","yes","yes","yes","yes","no","yes","no","yes","yes","1","1","1","1","3","3","4","4","003to03","no","Albizia anthelminthica, Sericocomopsis hilderbrandtii,lyceum europaea, Balanites aegyptiaca","yes","private","no","no","no","yes","Wildlife conservation since year 1973","under5","under5","under5","under5","rill","rill","rill","rill","0","none","50","50","50","20","0","0","0","1","0","0","1","0",,,,,,,,,"grassland","","0","0","2","0","1","0"
"Kenya","2023-09-25","14:05:00.000+03:00","2023","Lumo","10","2","-3.5412","38.1937","882.8","4","1695640009280.jpg","1","1","level","plain","bottomland","no","no","no","protected_area","no","no","yes","yes","no","yes","no","yes","yes","1","1","1","1","5","5","5","5","03to08","no","Solanum incanum, Commelina velutina, Tephrosia pumila, Tephrosia villosa, Crabbea velutina, Hibiscus micranthus, Ocimum suave,Indigofera schimperi,acacia tortilis","yes","private","no","no","no","yes","Wildlife conservation since year 1973 to date.","under5","under5","under5","under5","none","none","none","none","0","none","20","20","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","1","0","0","0"
"Kenya","2023-09-25","10:07:00.000+03:00","2023","Lumo","10","4","-3.53802","38.1968","889.4","4","1695625732780.jpg","1","1","level","plain","bottomland","no","no","no","protected_area","no","no","yes","yes","no","yes","no","no","yes","1","1","1","1","4","4","4","4","003to03","no","Albizia anthelminthica, Sericocomopsis hilderbrandtii,Commiphora schimperi","yes","private","no","no","no","yes","Wildlife conservation since year 1973.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","1","0","1","0"
"Kenya","2023-09-25","09:00:00.000+03:00","2023","Lumo","10","5","-3.53427","38.1931","890.157","5","1695621648604.jpg","1","1","level","plain","bottomland","no","no","no","pasture_rangeland","yes","no","yes","yes","no","yes","no","yes","yes","1","1","1","1","4","4","4","4","003to03","no","Balanites aegyptiaca, Heliotropium steudneri, lyceum europaea, Commelina velutina, Sericocomopsis hilderbrandtii, Solanum incanum, Tephrosia pumila, Tephrosia villosa, Commiphora schimperi,","yes","private","no","no","no","yes","Wildlife conservation","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","1","0","1","0"
"Kenya","2023-09-25","10:42:00.000+03:00","2023","Lumo","10","6","-3.53868","38.1977","890.8","3","1695627906357.jpg","1","1","level","plain","bottomland","no","no","no","protected_area","no","no","yes","yes","no","yes","no","no","yes","1","1","1","1","4","4","4","4","003to03","no","Commiphora schimperi, Heliotropium steudneri, acacia senegal, Lannea tryphlla Capparis tometosa,Ocimum suave, Ocimum americanum","yes","private","no","no","no","yes","Wildlife conservation since year 1973 to date","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland","","0","0","2","0","1","0"
